SL,region,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period
220,borishal,1974,4,35,23.4,187,82,2.2,4,10.3,41950,536809.8,510151.9,22.7,90.36,4,1974.04
221,borishal,1975,4,34,23.9,85,78,1.6,3.7,9.9,41950,536809.8,510151.9,22.7,90.36,4,1975.04
222,borishal,1976,4,37.2,23.9,100,77,1.8,3.1,8.3,41950,536809.8,510151.9,22.7,90.36,4,1976.04
223,borishal,1977,4,34.7,23.7,307,83,2.3,5,6.9,41950,536809.8,510151.9,22.7,90.36,4,1977.04
224,borishal,1978,4,35,22.2,242,78,1.1,3.3,8.3,41950,536809.8,510151.9,22.7,90.36,4,1978.04
225,borishal,1979,4,37.5,24.1,38,75,1.1,2.2,9.2,41950,536809.8,510151.9,22.7,90.36,4,1979.04
226,borishal,1980,4,37,25.3,13,75,2,3.4,9.2,41950,536809.8,510151.9,22.7,90.36,4,1980.04
227,borishal,1981,4,34,22.7,412,84,1.3,4.4,7.4,41950,536809.8,510151.9,22.7,90.36,4,1981.04
228,borishal,1982,4,34.4,22.6,178,79,1.7,4.3,9.4,41950,536809.8,510151.9,22.7,90.36,4,1982.04
229,borishal,1983,4,36.7,23,92,76,2,3.1,9.1,41950,536809.8,510151.9,22.7,90.36,4,1983.04
230,borishal,1984,4,36.3,23.8,102,82,1.8,4,7.8,41950,536809.8,510151.9,22.7,90.36,4,1984.04
231,borishal,1985,4,36.6,24.6,64,81,1.9,4.7,8.4,41950,536809.8,510151.9,22.7,90.36,4,1985.04
232,borishal,1986,4,35.4,23.2,102,80,1.7,4.5,8,41950,536809.8,510151.9,22.7,90.36,4,1986.04
233,borishal,1987,4,37.5,23.7,150,82,1.5,4.2,7.7,41950,536809.8,510151.9,22.7,90.36,4,1987.04
234,borishal,1988,4,37,24.3,96,79,1.1,4,8,41950,536809.8,510151.9,22.7,90.36,4,1988.04
235,borishal,1989,4,35.5,24.7,89,80,2.2,3.7,9,41950,536809.8,510151.9,22.7,90.36,4,1989.04
236,borishal,1990,4,34.6,22.9,139,82,1.9,4.8,8.4,41950,536809.8,510151.9,22.7,90.36,4,1990.04
237,borishal,1991,4,36,24.3,53,79,1.5,4.2,7.9,41950,536809.8,510151.9,22.7,90.36,4,1991.04
238,borishal,1992,4,37.8,25.3,1,79,1.9,2.9,8.4,41950,536809.8,510151.9,22.7,90.36,4,1992.04
239,borishal,1993,4,36,22.6,216,83,1.2,3.9,8.8,41950,536809.8,510151.9,22.7,90.36,4,1993.04
240,borishal,1994,4,36.5,23.1,101,77,0.8,3.5,8,41950,536809.8,510151.9,22.7,90.36,4,1994.04
241,borishal,1995,4,38.2,24.6,12,75,1.2,2.7,9.1,41950,536809.8,510151.9,22.7,90.36,4,1995.04
242,borishal,1996,4,36.6,23.5,131,82,1.2,3.5,7.5,41950,536809.8,510151.9,22.7,90.36,4,1996.04
243,borishal,1997,4,35.2,20.7,203,84,1.1,4.6,7.4,41950,536809.8,510151.9,22.7,90.36,4,1997.04
244,borishal,1998,4,35.6,22.5,251,81,1.4,3.8,8.1,41950,536809.8,510151.9,22.7,90.36,4,1998.04
245,borishal,1999,4,36.6,24.9,20,79,1.9,3.4,7.6,41950,536809.8,510151.9,22.7,90.36,4,1999.04
246,borishal,2000,4,35.3,23.2,135,80,2.4,4.3,5.5,41950,536809.8,510151.9,22.7,90.36,4,2000.04
247,borishal,2001,4,37.6,23.6,16,77,1.5,3.8,6.8,41950,536809.8,510151.9,22.7,90.36,4,2001.04
248,borishal,2002,4,34.4,22.8,101,80,1.8,4.8,8.6,41950,536809.8,510151.9,22.7,90.36,4,2002.04
249,borishal,2003,4,35.6,24.8,104,85,1.9,4.4,8.1,41950,536809.8,510151.9,22.7,90.36,4,2003.04
250,borishal,2004,4,34.4,24.3,87,80,2.5,5.1,7,41950,536809.8,510151.9,22.7,90.36,4,2004.04
251,borishal,2005,4,36.5,24.6,26,80,0.8,3.7,9.1,41950,536809.8,510151.9,22.7,90.36,4,2005.04
252,borishal,2006,4,36.6,24.1,41,81,1.5,3.8,7.4,41950,536809.8,510151.9,22.7,90.36,4,2006.04
253,borishal,2007,4,35.2,23.8,50,79,1.6,3.7,6.8,41950,536809.8,510151.9,22.7,90.36,4,2007.04
254,borishal,2008,4,37.2,24,16,80,1.4,2.8,8.8,41950,536809.8,510151.9,22.7,90.36,4,2008.04
255,borishal,2009,4,37,25.1,112,78,3.9,2.8,8.8,41950,536809.8,510151.9,22.7,90.36,4,2009.04
256,borishal,2010,4,37.2,26.5,10,77,5.1,4.8,8.1,41950,536809.8,510151.9,22.7,90.36,4,2010.04
257,borishal,2011,4,35.7,23,105,79,1.7,3.5,7.5,41950,536809.8,510151.9,22.7,90.36,4,2011.04
258,borishal,2012,4,37.3,23.7,223,79,2.9,4.1,7.3,41950,536809.8,510151.9,22.7,90.36,4,2012.04
259,borishal,2013,4,36.2,24,64,76,2.5,3.5,8.2,41950,536809.8,510151.9,22.7,90.36,4,2013.04
260,borishal,1949,5,35.6,25,217,76,1.703703704,4.1,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1949.05
261,borishal,1950,5,36.1,25.5,87,78,1.703703704,4.8,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1950.05
262,borishal,1951,5,35.2,25.6,114,78,1.703703704,3.9,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1951.05
263,borishal,1952,5,33.6,25,196,81,1.703703704,4.7,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1952.05
264,borishal,1953,5,36.1,25.2,339,81,1.703703704,5.3,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1953.05
265,borishal,1954,5,37.1,26.3,70,74,1.703703704,3.8,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1954.05
266,borishal,1955,5,33.6,25,196,81,1.703703704,4.7,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1955.05
267,borishal,1956,5,34.4,26.2,343,83,1.703703704,5.6,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1956.05
268,borishal,1957,5,36.2,26.7,22,77,1.703703704,4.2,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1957.05
269,borishal,1958,5,36.1,26.2,289,83,1.703703704,4,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1958.05
270,borishal,1959,5,36.1,25.6,258,79,1.703703704,4.6,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1959.05
271,borishal,1960,5,37.2,26.4,324,76,1.1,4.2,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1960.05
272,borishal,1961,5,36.6,25.5,303,81,1.2,3.6,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1961.05
273,borishal,1962,5,36.1,24.4,134,75,1.4,4.4,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1962.05
274,borishal,1963,5,34.9,24.6,252,87,0.9,4.7,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1963.05
275,borishal,1964,5,33.6,25,47,81,1.6,4,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1964.05
276,borishal,1965,5,33.6,25,127,81,1.3,4.6,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1965.05
277,borishal,1966,5,33.6,25,175,79,1.6,3.9,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1966.05
278,borishal,1967,5,35.8,25.3,71,80,2,4.3,7.3,41950,536809.8,510151.9,22.7,90.36,4,1967.05
279,borishal,1968,5,37.6,24.9,246,79,2.3,5.9,7.7,41950,536809.8,510151.9,22.7,90.36,4,1968.05
280,borishal,1969,5,35.8,25.1,55,77,0.9,4.7,7.8,41950,536809.8,510151.9,22.7,90.36,4,1969.05
281,borishal,1970,5,35.6,26.2,124,80,2.3,5.2,8,41950,536809.8,510151.9,22.7,90.36,4,1970.05
282,borishal,1971,5,35.2,24,286,81,1.5,5,7.1,41950,536809.8,510151.9,22.7,90.36,4,1971.05
283,borishal,1972,5,36.1,26.1,130,81,2.8,4.3,8.9,41950,536809.8,510151.9,22.7,90.36,4,1972.05
284,borishal,1973,5,34.4,24.4,508,86,1.7,5.3,6.7,41950,536809.8,510151.9,22.7,90.36,4,1973.05
285,borishal,1974,5,35.6,24.3,265,82,2.3,4.6,7.6,41950,536809.8,510151.9,22.7,90.36,4,1974.05
286,borishal,1975,5,35,24.4,230,81,1.8,4.1,8.2,41950,536809.8,510151.9,22.7,90.36,4,1975.05
287,borishal,1976,5,37.2,24.1,164,83,1.2,4.8,8.7,41950,536809.8,510151.9,22.7,90.36,4,1976.05
288,borishal,1977,5,33.7,24.4,157,84,1.7,5.1,4.3,41950,536809.8,510151.9,22.7,90.36,4,1977.05
289,borishal,1978,5,35.6,24.1,387,82,1.6,5,7.1,41950,536809.8,510151.9,22.7,90.36,4,1978.05
290,borishal,1979,5,37.2,26.1,67,77,1.6,2.9,10,41950,536809.8,510151.9,22.7,90.36,4,1979.05
291,borishal,1980,5,35.8,24.1,235,82,1.8,4.5,6.9,41950,536809.8,510151.9,22.7,90.36,4,1980.05
292,borishal,1981,5,33.9,24.1,280,84,1.1,5.2,6.6,41950,536809.8,510151.9,22.7,90.36,4,1981.05
293,borishal,1982,5,37,25.9,65,76,1,2.7,9.2,41950,536809.8,510151.9,22.7,90.36,4,1982.05
294,borishal,1983,5,35.9,24.2,318,81,1.5,4.3,8.4,41950,536809.8,510151.9,22.7,90.36,4,1983.05
295,borishal,1984,5,34.8,25.2,283,85,2,5.9,7,41950,536809.8,510151.9,22.7,90.36,4,1984.05
296,borishal,1985,5,35,24.2,226,88,1.7,5.1,7.9,41950,536809.8,510151.9,22.7,90.36,4,1985.05
297,borishal,1986,5,36.8,23.7,181,83,0.7,3.7,8.3,41950,536809.8,510151.9,22.7,90.36,4,1986.05
298,borishal,1987,5,36.6,24.6,96,82,0.9,3.7,8.4,41950,536809.8,510151.9,22.7,90.36,4,1987.05
299,borishal,1988,5,34.5,25.5,393,84,1.4,5.6,6.2,41950,536809.8,510151.9,22.7,90.36,4,1988.05
300,borishal,1989,5,35.5,26,164,84,1.7,4.6,7.8,41950,536809.8,510151.9,22.7,90.36,4,1989.05
301,borishal,1990,5,35,24.3,352,85,0.7,5.3,6.6,41950,536809.8,510151.9,22.7,90.36,4,1990.05
302,borishal,1991,5,33.5,24.5,191,86,2.5,6.1,5.8,41950,536809.8,510151.9,22.7,90.36,4,1991.05
303,borishal,1992,5,35.5,23.9,205,83,1.3,4.1,7.2,41950,536809.8,510151.9,22.7,90.36,4,1992.05
304,borishal,1993,5,34.5,23.8,352,87,1.6,5.2,6.9,41950,536809.8,510151.9,22.7,90.36,4,1993.05
305,borishal,1994,5,36.2,25.1,178,83,1,4.2,7.5,41950,536809.8,510151.9,22.7,90.36,4,1994.05
306,borishal,1995,5,36.7,26.5,144,84,1.6,5.2,6,41950,536809.8,510151.9,22.7,90.36,4,1995.05
307,borishal,1996,5,36.6,25.3,94,84,2.3,4.7,7.5,41950,536809.8,510151.9,22.7,90.36,4,1996.05
308,borishal,1997,5,35.6,24.2,235,84,1.6,5.3,7.1,41950,536809.8,510151.9,22.7,90.36,4,1997.05
309,borishal,1998,5,36.5,24.5,179,84,1.4,5.2,4.7,41950,536809.8,510151.9,22.7,90.36,4,1998.05
310,borishal,1999,5,35.7,25,212,86,2.2,5.7,3.8,41950,536809.8,510151.9,22.7,90.36,4,1999.05
311,borishal,2000,5,36.3,24.3,246,83,1.3,6,4.4,41950,536809.8,510151.9,22.7,90.36,4,2000.05
312,borishal,2001,5,35.6,23.7,282,87,1.3,5.3,5,41950,536809.8,510151.9,22.7,90.36,4,2001.05
313,borishal,2002,5,35.4,24.1,324,83,1.9,5.9,7.2,41950,536809.8,510151.9,22.7,90.36,4,2002.05
314,borishal,2003,5,35.4,26,85,86,1.6,5.1,7.4,41950,536809.8,510151.9,22.7,90.36,4,2003.05
315,borishal,2004,5,36.8,25.8,126,78,1.6,4.2,7.2,41950,536809.8,510151.9,22.7,90.36,4,2004.05
316,borishal,2005,5,36,25.4,85,83,1.3,4.8,8,41950,536809.8,510151.9,22.7,90.36,4,2005.05
317,borishal,2006,5,36.2,25.4,274,83,1.3,4.8,6,41950,536809.8,510151.9,22.7,90.36,4,2006.05
318,borishal,2007,5,37,25.7,146,82,1,4.1,7.4,41950,536809.8,510151.9,22.7,90.36,4,2007.05
319,borishal,2008,5,36.8,25.4,64,81,1.1,4.5,7.5,41950,536809.8,510151.9,22.7,90.36,4,2008.05
320,borishal,2009,5,36,25.6,133,79,4,4.7,7.2,41950,536809.8,510151.9,22.7,90.36,4,2009.05
321,borishal,2010,5,36.3,25.8,212,81,3.8,5.6,6.7,41950,536809.8,510151.9,22.7,90.36,4,2010.05
322,borishal,2011,5,36.2,25.2,153,82,2.7,4.8,7.3,41950,536809.8,510151.9,22.7,90.36,4,2011.05
323,borishal,2012,5,36.6,25.9,105,80,2.2,3.8,6.9,41950,536809.8,510151.9,22.7,90.36,4,2012.05
324,borishal,2013,5,37.5,24.8,701,87,4.1,6.9,3.8,41950,536809.8,510151.9,22.7,90.36,4,2013.05
325,borishal,1949,6,34.4,25.7,512,80,1.631481481,5.6,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1949.06
326,borishal,1950,6,33.9,26,476,87,1.631481481,7.2,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1950.06
327,borishal,1951,6,33.9,26.2,394,87,1.631481481,6.7,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1951.06
328,borishal,1952,6,32.9,25.7,406,87,1.631481481,6.2,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1952.06
329,borishal,1953,6,35.6,25.2,715,88,1.631481481,7.3,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1953.06
330,borishal,1954,6,36,25.4,500,86,1.631481481,6.4,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1954.06
331,borishal,1955,6,32.9,25.7,406,87,1.631481481,6.2,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1955.06
332,borishal,1956,6,32.2,25.2,784,87,1.631481481,6.3,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1956.06
333,borishal,1957,6,35.5,26.5,244,83,1.631481481,5.3,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1957.06
334,borishal,1958,6,35.5,27,171,84,1.631481481,4.9,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1958.06
335,borishal,1959,6,34.6,25.8,377,85,1.631481481,5.4,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1959.06
336,borishal,1960,6,34.4,26.5,433,84,0.6,5,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1960.06
337,borishal,1961,6,36.1,25.7,553,86,0.5,5.9,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1961.06
338,borishal,1962,6,34.8,25.7,325,84,1.4,6.5,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1962.06
339,borishal,1963,6,34.9,26.2,232,88,1.1,5.7,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1963.06
340,borishal,1964,6,32.9,25.7,225,87,2.8,6.3,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1964.06
341,borishal,1965,6,32.9,25.7,407,87,1.8,7.1,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1965.06
342,borishal,1966,6,32.9,25.7,416,88,1.9,5.6,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1966.06
343,borishal,1967,6,34.7,25.5,159,88,1.9,5.7,5.2,41950,536809.8,510151.9,22.7,90.36,4,1967.06
344,borishal,1968,6,32.5,24.7,847,90,1.2,7.1,2.3,41950,536809.8,510151.9,22.7,90.36,4,1968.06
345,borishal,1969,6,33.1,26.3,347,89,1.3,7.1,2.9,41950,536809.8,510151.9,22.7,90.36,4,1969.06
346,borishal,1970,6,33.7,25.6,408,89,2.3,6.7,3.9,41950,536809.8,510151.9,22.7,90.36,4,1970.06
347,borishal,1971,6,32.8,25.4,503,87,3.1,6.9,4.1,41950,536809.8,510151.9,22.7,90.36,4,1971.06
348,borishal,1972,6,36.4,26.1,262,85,1.8,5.9,6.3,41950,536809.8,510151.9,22.7,90.36,4,1972.06
349,borishal,1973,6,33.9,25.7,502,88,1.3,6.3,4.5,41950,536809.8,510151.9,22.7,90.36,4,1973.06
350,borishal,1974,6,34.4,25.3,289,88,1.7,6.6,5,41950,536809.8,510151.9,22.7,90.36,4,1974.06
351,borishal,1975,6,33.9,25.5,353,87,1.2,5.2,5.8,41950,536809.8,510151.9,22.7,90.36,4,1975.06
352,borishal,1976,6,34.2,24.7,330,87,1.2,6.6,4.3,41950,536809.8,510151.9,22.7,90.36,4,1976.06
353,borishal,1977,6,34.4,25.6,557,89,1.7,6.2,3.4,41950,536809.8,510151.9,22.7,90.36,4,1977.06
354,borishal,1978,6,33.3,25.8,631,87,1.6,5.9,4.1,41950,536809.8,510151.9,22.7,90.36,4,1978.06
355,borishal,1979,6,37.3,26.1,453,87,1.8,5.5,5.4,41950,536809.8,510151.9,22.7,90.36,4,1979.06
356,borishal,1980,6,34.6,25.9,272,88,1.6,5.9,4.5,41950,536809.8,510151.9,22.7,90.36,4,1980.06
357,borishal,1981,6,35,25.8,433,85,1.1,5.6,4.3,41950,536809.8,510151.9,22.7,90.36,4,1981.06
358,borishal,1982,6,37.8,25.6,465,87,1.1,5.9,3.9,41950,536809.8,510151.9,22.7,90.36,4,1982.06
359,borishal,1983,6,34.8,25.8,292,86,1.3,5.6,5.1,41950,536809.8,510151.9,22.7,90.36,4,1983.06
360,borishal,1984,6,35.6,25.3,1025,90,1.3,7.2,3.7,41950,536809.8,510151.9,22.7,90.36,4,1984.06
361,borishal,1985,6,36.2,25.8,322,91,1.5,6.3,3.9,41950,536809.8,510151.9,22.7,90.36,4,1985.06
362,borishal,1986,6,36,25.9,254,87,1.3,5.7,4.9,41950,536809.8,510151.9,22.7,90.36,4,1986.06
363,borishal,1987,6,39.6,26.6,275,85,1.5,5.7,5.1,41950,536809.8,510151.9,22.7,90.36,4,1987.06
364,borishal,1988,6,34.6,25.4,565,88,1.2,6,3.8,41950,536809.8,510151.9,22.7,90.36,4,1988.06
365,borishal,1989,6,34.5,25.7,206,87,1.3,6,5.5,41950,536809.8,510151.9,22.7,90.36,4,1989.06
366,borishal,1990,6,39.4,25.4,386,89,1.4,6.4,3.4,41950,536809.8,510151.9,22.7,90.36,4,1990.06
367,borishal,1991,6,34.4,25.1,562,90,1.3,6.6,3,41950,536809.8,510151.9,22.7,90.36,4,1991.06
368,borishal,1992,6,35,25.9,190,88,1.2,5.5,5,41950,536809.8,510151.9,22.7,90.36,4,1992.06
369,borishal,1993,6,34.4,25.5,384,89,2.1,6.1,4.9,41950,536809.8,510151.9,22.7,90.36,4,1993.06
370,borishal,1994,6,35.5,25.5,571,89,1.2,6.4,3.3,41950,536809.8,510151.9,22.7,90.36,4,1994.06
371,borishal,1995,6,34.6,25.6,657,88,1.1,6,3.2,41950,536809.8,510151.9,22.7,90.36,4,1995.06
372,borishal,1996,6,35.5,25.2,449,87,1.8,5.4,4.8,41950,536809.8,510151.9,22.7,90.36,4,1996.06
373,borishal,1997,6,35.4,25.3,205,86,2.1,6.4,4.6,41950,536809.8,510151.9,22.7,90.36,4,1997.06
374,borishal,1998,6,35.5,25.8,208,86,2.3,5.7,3.1,41950,536809.8,510151.9,22.7,90.36,4,1998.06
375,borishal,1999,6,36.7,25.4,260,88,1.9,6.6,3.1,41950,536809.8,510151.9,22.7,90.36,4,1999.06
376,borishal,2000,6,34.8,25,282,90,1.6,6.7,2.7,41950,536809.8,510151.9,22.7,90.36,4,2000.06
377,borishal,2001,6,34.5,25,641,94,1.6,7.3,1.9,41950,536809.8,510151.9,22.7,90.36,4,2001.06
378,borishal,2002,6,35.4,25.6,541,89,1.3,6.7,3.5,41950,536809.8,510151.9,22.7,90.36,4,2002.06
379,borishal,2003,6,36.5,25.7,521,92,1.9,7,2.7,41950,536809.8,510151.9,22.7,90.36,4,2003.06
380,borishal,2004,6,35.8,25.6,316,87,0.8,6,2.5,41950,536809.8,510151.9,22.7,90.36,4,2004.06
381,borishal,2005,6,36.5,27.1,326,88,0.9,6.1,4.4,41950,536809.8,510151.9,22.7,90.36,4,2005.06
382,borishal,2006,6,36.5,26.6,352,89,1.3,6.4,3.4,41950,536809.8,510151.9,22.7,90.36,4,2006.06
383,borishal,2007,6,35,26.3,471,88,1.2,6.1,4.1,41950,536809.8,510151.9,22.7,90.36,4,2007.06
384,borishal,2008,6,35.5,26,239,89,1.3,6.6,2.9,41950,536809.8,510151.9,22.7,90.36,4,2008.06
385,borishal,2009,6,37,27,139,82,3.5,5.3,6.1,41950,536809.8,510151.9,22.7,90.36,4,2009.06
386,borishal,2010,6,35.1,26.4,481,88,2.7,6.6,3.8,41950,536809.8,510151.9,22.7,90.36,4,2010.06
387,borishal,2011,6,35.6,26.3,481,88,3.5,6.3,3.6,41950,536809.8,510151.9,22.7,90.36,4,2011.06
388,borishal,2012,6,36.7,27.2,205,86,2.3,6.6,3.8,41950,536809.8,510151.9,22.7,90.36,4,2012.06
389,borishal,2013,6,36,26.8,277,85,2.4,5.7,5.7,41950,536809.8,510151.9,22.7,90.36,4,2013.06
390,borishal,1949,7,33.4,25.8,575,85,1.57037037,5.4,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1949.07
391,borishal,1950,7,32.2,25.9,546,89,1.57037037,6.8,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1950.07
392,borishal,1951,7,35,26,375,89,1.57037037,7.2,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1951.07
393,borishal,1952,7,31.2,25.6,414,88,1.57037037,6.5,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1952.07
394,borishal,1953,7,35,25.5,526,91,1.57037037,6.9,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1953.07
395,borishal,1954,7,33,25.8,260,85,1.57037037,5.6,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1954.07
396,borishal,1955,7,31.2,25.6,414,88,1.57037037,6.5,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1955.07
397,borishal,1956,7,33.8,25.8,319,86,1.57037037,5.7,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1956.07
398,borishal,1957,7,33.3,26,564,87,1.57037037,5.8,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1957.07
399,borishal,1958,7,33.3,26.2,414,90,1.57037037,6,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1958.07
400,borishal,1959,7,33.8,25.8,751,87,1.57037037,6.5,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1959.07
401,borishal,1960,7,32.8,25.5,716,89,0.4,6,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1960.07
402,borishal,1961,7,34.4,26.2,244,83,0.5,5.6,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1961.07
403,borishal,1962,7,34.4,26.6,421,84,1.2,5.7,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1962.07
404,borishal,1963,7,32.7,26.2,372,87,0.7,5.6,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1963.07
405,borishal,1964,7,31.2,25.6,318,88,1.9,7.2,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1964.07
406,borishal,1965,7,31.2,25.6,185,89,2.2,7,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1965.07
407,borishal,1966,7,31.2,25.6,328,87,1.5,7.2,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1966.07
408,borishal,1967,7,32.9,24.3,292,91,1.5,6.6,4.1,41950,536809.8,510151.9,22.7,90.36,4,1967.07
409,borishal,1968,7,35.2,25.5,422,89,1.8,7,3.6,41950,536809.8,510151.9,22.7,90.36,4,1968.07
410,borishal,1969,7,31.9,25.5,487,91,1.5,6.9,4,41950,536809.8,510151.9,22.7,90.36,4,1969.07
411,borishal,1970,7,34.4,25.7,530,90,1.8,6.7,3.4,41950,536809.8,510151.9,22.7,90.36,4,1970.07
412,borishal,1971,7,32.8,25.7,250,88,3.1,7.1,3.7,41950,536809.8,510151.9,22.7,90.36,4,1971.07
413,borishal,1972,7,35.1,26.2,248,88,1.7,6.4,4.8,41950,536809.8,510151.9,22.7,90.36,4,1972.07
414,borishal,1973,7,32.8,25.7,392,90,2.4,6.4,5.6,41950,536809.8,510151.9,22.7,90.36,4,1973.07
415,borishal,1974,7,32.8,24.9,684,93,1.5,7.3,2.5,41950,536809.8,510151.9,22.7,90.36,4,1974.07
416,borishal,1975,7,32.2,24.6,321,88,1.6,6.4,3.7,41950,536809.8,510151.9,22.7,90.36,4,1975.07
417,borishal,1976,7,33.2,24.6,350,89,1.6,6.8,4.6,41950,536809.8,510151.9,22.7,90.36,4,1976.07
418,borishal,1977,7,33.2,26,299,90,1.4,6.3,3.6,41950,536809.8,510151.9,22.7,90.36,4,1977.07
419,borishal,1978,7,33.9,25.6,409,87,1.3,5.8,3.7,41950,536809.8,510151.9,22.7,90.36,4,1978.07
420,borishal,1979,7,34.4,26,559,88,1.6,5.6,5.1,41950,536809.8,510151.9,22.7,90.36,4,1979.07
421,borishal,1980,7,33.4,26.2,526,91,1.5,6.1,4,41950,536809.8,510151.9,22.7,90.36,4,1980.07
422,borishal,1981,7,32.1,25.3,521,91,1,6.3,2.5,41950,536809.8,510151.9,22.7,90.36,4,1981.07
423,borishal,1982,7,34,26.2,223,86,1.3,5.5,5.3,41950,536809.8,510151.9,22.7,90.36,4,1982.07
424,borishal,1983,7,34.2,26,399,86,1.3,6.1,3.7,41950,536809.8,510151.9,22.7,90.36,4,1983.07
425,borishal,1984,7,32.8,24.9,448,90,1.3,6.9,4.2,41950,536809.8,510151.9,22.7,90.36,4,1984.07
426,borishal,1985,7,34.5,25.3,291,93,1.5,6.8,3.3,41950,536809.8,510151.9,22.7,90.36,4,1985.07
427,borishal,1986,7,35.5,25.2,381,91,0.8,6.4,3.9,41950,536809.8,510151.9,22.7,90.36,4,1986.07
428,borishal,1987,7,33.8,25.4,568,94,0.9,7,1.8,41950,536809.8,510151.9,22.7,90.36,4,1987.07
429,borishal,1988,7,33.5,25.9,422,90,1.3,6.5,4,41950,536809.8,510151.9,22.7,90.36,4,1988.07
430,borishal,1989,7,33.6,25.4,453,89,1.3,6.3,4.9,41950,536809.8,510151.9,22.7,90.36,4,1989.07
431,borishal,1990,7,32.5,25.4,457,92,1,6.9,2.9,41950,536809.8,510151.9,22.7,90.36,4,1990.07
432,borishal,1991,7,33.3,25.7,356,88,1.5,6.5,3.9,41950,536809.8,510151.9,22.7,90.36,4,1991.07
433,borishal,1992,7,35.5,25.5,299,90,1.3,6.9,2.6,41950,536809.8,510151.9,22.7,90.36,4,1992.07
434,borishal,1993,7,33.2,25.5,408,90,2.1,6.4,3.9,41950,536809.8,510151.9,22.7,90.36,4,1993.07
435,borishal,1994,7,33.2,25.7,202,88,1.3,6.4,4.2,41950,536809.8,510151.9,22.7,90.36,4,1994.07
436,borishal,1995,7,34,25.1,517,88,1.4,6.7,3.4,41950,536809.8,510151.9,22.7,90.36,4,1995.07
437,borishal,1996,7,35,25.7,307,88,1.6,5.9,3.3,41950,536809.8,510151.9,22.7,90.36,4,1996.07
438,borishal,1997,7,33.7,25.4,406,91,1.6,6.9,3.1,41950,536809.8,510151.9,22.7,90.36,4,1997.07
439,borishal,1998,7,34.5,25.1,616,92,1.7,6.8,1.9,41950,536809.8,510151.9,22.7,90.36,4,1998.07
440,borishal,1999,7,34,25.1,527,91,1.6,7,2.9,41950,536809.8,510151.9,22.7,90.36,4,1999.07
